id,code,short_name,short_name_spelling,full_name,list_status_id,list_status,issuer,company_code,issue_start_date,issue_end_date,plan_raise_fund,actual_raise_fund,issue_par,issue_price,is_guarantee,fund_raising_purposes,list_declare_date,convert_price_reason,convert_price,convert_start_date,convert_end_date,convert_code,coupon,exchange_code,exchange,currency_id,coupon_type_id,coupon_type,coupon_frequency,payment_type_id,payment_type,par,repayment_period,bond_type_id,bond_type,bond_form_id,bond_form,list_date,delist_Date,interest_begin_date,maturity_date,interest_date,last_cash_date,cash_comment
244,113521,科森转债,KSZZ,昆山科森科技股份有限公司公开发行可转换公司债券,301006,终止上市,昆山科森科技股份有限公司,603626.XSHG,2018-11-16,2018-11-16,61000.0,61000.0,100,100.0,0,精密金属结构件、组件制造项目,2018-12-05,初始转股价格为8.95元/股，不低于募集说明书公告日前20个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价。,8.95,2019-05-22,2024-11-16,603626,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-07,2020-11-27,2018-11-16,2020-11-27,11-16,2020-11-27,
245,113020,桐昆转债,TKZZ,桐昆集团股份有限公司公开发行可转换公司债券,301006,终止上市,桐昆集团股份有限公司,601233.XSHG,2018-11-19,2018-11-19,380000.0,380000.0,100,100.0,0,年产30万吨差别化纤维项目、年产20万吨高功能全差别化纤维技改项目、年产60万吨功能性差别化纤维项目、年产30万吨绿色智能化纤维项目、年产30万吨差别化POY项目、年产30万吨差别化POY技改项,2018-12-10,初始转股价格为12.63元/股，不低于募集说明书公告日前二十个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价。,12.63,2019-05-23,2024-11-18,601233,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-12,2020-11-27,2018-11-19,2020-11-27,11-19,2020-11-27,
246,110046,圆通转债,YTZZ,圆通速递股份有限公司公开发行可转换公司债券,301006,终止上市,圆通速递股份有限公司,600233.XSHG,2018-11-20,2018-11-20,365000.0,365000.0,100,100.0,0,多功能转运及仓储一体化建设项目、转运中心自动化升级项目 、航空运能提升项目,2018-12-14,初始转股价格：10.89元/股（不低于募集说明书公告日前20个交易日公司A股股票交易均价和公司前一交易日公司A股股票交易均价）,10.89,2019-05-27,2024-11-19,600233,0.5,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-18,2020-03-23,2018-11-20,2020-03-23,11-20,2020-03-23,
247,123017,寒锐转债,HRZZ,南京寒锐钴业股份有限公司创业板公开发行可转换公司债券,301006,终止上市,南京寒锐钴业股份有限公司,300618.XSHE,2018-11-20,2018-11-20,44000.0,44000.0,100,100.0,0,寒锐钴业在科卢韦齐投资建设2万吨电积铜和5000吨氢氧化钴项目,2018-12-20,初始转股价格：81.49元/股（不低于募集说明书公告日前二十个交易日公司股票交易均价和前一个交易日公司股票交易均价）,81.49,2019-05-27,2024-11-20,300618,0.3,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-24,2021-02-24,2018-11-20,2021-02-24,11-20,2021-02-24,
248,110047,山鹰转债,SYZZ,山鹰国际控股股份公司公开发行可转换公司债券,301001,正常上市,山鹰国际控股股份公司,600567.XSHG,2018-11-21,2018-11-21,230000.0,230000.0,100,100.0,0,公安县杨家厂镇工业园热电联产项目和年产220万吨高档包装纸板项目（三期）,2018-12-06,本次发行可转债的初始转股价格为3.34元/股，不低于募集说明书公告日前二十个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价。,3.34,2019-05-27,2024-11-20,600567,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-10,2024-11-21,2018-11-21,2024-11-21,11-21,2024-11-21,
249,113522,旭升转债,XSZZ,宁波旭升汽车技术股份有限公司公开发行可转换公司债券,301006,终止上市,宁波旭升汽车技术股份有限公司,603305.XSHG,2018-11-22,2018-11-22,42000.0,42000.0,100,100.0,1,轻量化及环保型铝镁合金汽车零部件制造项目；新能源汽车配件装配生产线项目；铝压铸民用件生产技改项目；铝镁合金产品及精密压铸模具研发中心建设项目,2018-12-07,不低于募集说明书公告日前二十个交易日公司股票交易均价和前一个交易日公司A股股票交易均价。,29.86,2019-05-28,2024-11-21,603305,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-11,2020-02-28,2018-11-22,2020-02-28,11-22,2020-02-28,
250,128049,华源转债,HYZZ,苏州华源控股股份有限公司公开发行可转换公司债券,301001,正常上市,苏州华源控股股份有限公司,002787.XSHE,2018-11-27,2018-11-27,40000.0,40000.0,100,100.0,1,"清远年产3,960万只化工罐及印铁项目、年产1,730万只印铁制罐项目",2018-12-19,初始转股价格：7.58元/股（不低于募集说明书公告日前二十个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价）。,7.58,2019-06-03,2024-11-27,002787,0.5,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-20,2024-11-27,2018-11-27,2024-11-27,11-27,2024-11-27,
251,110048,福能转债,FNZZ,福建福能股份有限公司公开发行可转换公司债券,301001,正常上市,福建福能股份有限公司,600483.XSHG,2018-12-07,2018-12-07,283000.0,283000.0,100,100.0,0,永春外山风电场项目、南安洋坪风电场项目、莆田潘宅风电场项目、莆田平海湾海上风电场F区项目,2018-12-26,初始转股价格： 8.69元/股（不低于募集说明书公告日前二十个交易日公司股票交易均价和前一个交易日公司股票交易均价）。,8.69,2019-06-14,2024-12-06,600483,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-28,2024-12-07,2018-12-07,2024-12-07,12-07,2024-12-07,
252,113523,伟明转债,WMZZ,浙江伟明环保股份有限公司公开发行可转换公司债券,301006,终止上市,浙江伟明环保股份有限公司,603568.XSHG,2018-12-10,2018-12-10,67000.0,67000.0,100,100.0,0,苍南县云岩垃圾焚烧发电厂扩容项目;瑞安市垃圾焚烧发电厂扩建项目;武义县生活垃圾焚烧发电项目.,2018-12-24,初始转股价格为23.92元/股，不低于募集说明书公告日前二十个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价。,23.92,2019-06-14,2024-12-09,603568,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-26,2020-02-06,2018-12-10,2020-02-06,12-10,2020-02-06,
253,128050,钧达转债,JDZZ,海南钧达汽车饰件股份有限公司公开发行可转换公司债券,301006,终止上市,海南钧达新能源科技股份有限公司,002865.XSHE,2018-12-10,2018-12-10,32000.0,32000.0,100,100.0,1,长沙钧达汽车内外饰件建设项目、柳州钧达汽车内外饰件建设项目,2018-12-26,初始转股价格：21.74元/股（不低于募集说明书公告日前二十个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价）,21.74,2019-06-14,2024-12-10,002865,0.6,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2018-12-27,2022-02-14,2018-12-10,2022-01-28,12-10,2022-01-28,
254,128051,光华转债,GHZZ,广东光华科技股份有限公司公开发行可转换公司债券,301006,终止上市,广东光华科技股份有限公司,002741.XSHE,2018-12-14,2018-12-14,24930.0,24930.0,100,100.0,1,"年产14,000吨锂电池正极材料建设项目",2019-01-08,初始转股价格：17.03元/股（不低于募集说明书公告日前二十个交易日公司股票交易均价和前一个交易日公司股票交易均价）。,17.03,2019-06-21,2024-12-14,002741,0.5,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-01-09,2021-09-08,2018-12-14,2021-09-08,12-14,2021-09-08,
255,113524,奇精转债,QJZZ,奇精机械股份有限公司公开发行可转换公司债券,301001,正常上市,奇精机械股份有限公司,603677.XSHG,2018-12-14,2018-12-14,33000.0,33000.0,100,100.0,1,"年产2,600万件汽车动力总成关键零部件扩产项目；年产270万套波轮洗衣机离合器技改及扩产项目；年产400万套滚筒洗衣机零部件扩产项目。",2019-01-03,初始转股价格为14.76元/股，不低于募集说明书公告日前二十个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价。,14.76,2019-06-21,2024-12-13,603677,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-01-07,2024-12-14,2018-12-14,2024-12-14,12-14,2024-12-14,
256,113525,台华转债,THZZ,浙江台华新材料股份有限公司公开发行可转换公司债券,301001,正常上市,浙江台华新材料股份有限公司,603055.XSHG,2018-12-17,2018-12-17,53300.0,53300.0,100,100.0,0,"年产7,600万米高档锦纶坯布面料项目",2019-01-09,初始转股价格为11.56元/股，不低于募集说明书公告日前20个交易日公司股票交易均价和前1个交易日公司股票交易均价。,11.56,2019-06-21,2024-12-16,603055,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-01-11,2024-12-17,2018-12-17,2024-12-17,12-17,2024-12-17,
257,110049,海尔转债,HEZZ,青岛海尔股份有限公司公开发行可转换公司债券,301006,终止上市,海尔智家股份有限公司,600690.XSHG,2018-12-18,2018-12-18,300749.0,300749.0,100,100.0,0,冰空等产线智能制造升级项目；成套智慧厨电产能布局项目；海外新兴市场制造基地建设项目；超前研发实验室、COSMOPlat工业互联网平台与U+智慧生活平台建设项目,2019-01-16,初始转股价格：14.55元/股（不低于募集说明书公告日前二十个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价）,14.55,2019-06-25,2024-12-17,600690,0.2,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-01-18,2019-12-17,2018-12-18,2019-12-17,12-18,2019-12-17,
258,110050,佳都转债,JDZZ,佳都新太科技股份有限公司公开发行可转换公司债券,301006,终止上市,佳都科技集团股份有限公司,600728.XSHG,2018-12-19,2018-12-19,87472.3,87472.3,100,100.0,0,投资于城市视觉感知系统及智能终端项目和轨道交通大数据平台及智能装备项目。,2019-01-17,初始转股价格：7.95元/股（不低于募集说明书公告日前二十个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价）。,7.95,2019-06-25,2024-12-18,600728,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-01-21,2020-04-09,2018-12-19,2020-04-09,12-19,2020-04-09,
259,123018,溢利转债,YLZZ,广东溢多利生物科技股份有限公司创业板公开发行可转换公司债券,301001,正常上市,广东溢多利生物科技股份有限公司,300381.XSHE,2018-12-20,2018-12-20,66496.77,66496.77,100,100.0,0,"1、年产15,000吨食品级生物酶制剂项目；2、年产20,000吨生物酶制剂项目；3、年产1,200吨甾体药物及中间体项目；4、收购长沙世唯科技有限公司51%股权项目",2019-01-18,初始转股价格：8.41元/股（不低于募集说明书公告日前二十个交易日公司股票交易均价和前一个交易日公司股票交易均价）。,8.41,2019-06-26,2024-12-20,300381,0.4,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-01-23,2024-12-20,2018-12-20,2024-12-20,12-20,2024-12-20,
260,128052,凯龙转债,KLZZ,湖北凯龙化工集团股份有限公司公开发行可转换公司债券,301006,终止上市,湖北凯龙化工集团股份有限公司,002783.XSHE,2018-12-21,2018-12-21,32885.48,32885.48,100,100.0,1,40万吨/年水溶性硝基复合肥和20万吨/年缓控释复合肥生产线设计建设项目、农化研发及技术服务中心建设项目,2019-01-18,初始转股价格：6.97元/股（不低于募集说明书公告日前二十个交易日公司股票交易均价和前一个交易日公司股票交易均价）。,6.97,2019-06-27,2024-12-21,002783,0.5,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-01-21,2021-03-24,2018-12-21,2021-03-24,12-21,2021-03-24,
261,127009,冰轮转债,BLZZ,冰轮环境技术股份有限公司公开发行可转换公司债券,301006,终止上市,冰轮环境技术股份有限公司,000811.XSHE,2019-01-14,2019-01-14,50913.0,50913.0,100,100.0,0,绿色智能铸造技术改造项目；智能化压缩机工厂项目；补充流动资金,2019-02-20,初始转股价格：5.52元/股（不低于募集说明书公告日前二十个交易日公司股票交易均价和前一个交易日公司股票交易均价）。,5.52,2019-07-18,2025-01-14,000811,0.4,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-02-21,2019-10-23,2019-01-14,2019-10-15,01-14,2019-10-15,
262,127010,平银转债,PYZZ,平安银行股份有限公司公开发行可转换公司债券,301006,终止上市,平安银行股份有限公司,000001.XSHE,2019-01-21,2019-01-21,2600000.0,2600000.0,100,100.0,0,本行本次发行可转债的募集资金将用于支持未来业务发展，在可转债转股后按照相关监管要求用于补充本行核心一级资本。,2019-02-15,初始转股价格：11.77元/股（不低于募集说明书公告日前20个交易日公司股票交易均价和前1个交易日公司股票交易均价，以及最近一期经审计的每股净资产和股票面值。）,11.77,2019-07-25,2025-01-21,000001,0.2,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-02-18,2019-09-27,2019-01-21,2019-09-19,01-21,2019-09-19,
263,113526,联泰转债,LTZZ,广东联泰环保股份有限公司公开发行可转换公司债券,301001,正常上市,广东联泰环保股份有限公司,603797.XSHG,2019-01-23,2019-01-23,39000.0,39000.0,100,100.0,1,募集资金扣除发行费用后，将全部投资于长沙市岳麓污水处理厂提标改造及扩建工程项目。,2019-02-14,初始转股价格为12.31元/股，不低于募集说明书公告日(2019年1月20日)前二十个交易日公司A股股票交易均价和前一个交易日公司A股股票交易均价。,12.31,2019-07-29,2025-01-22,603797,0.3,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2019-02-18,2025-01-23,2019-01-23,2025-01-23,01-23,2025-01-23,
